,Retailer,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method,year,month,day
4165,Kohl's,2021-05-24,West,California,Los Angeles,Women's Apparel,59.0,189,1115.0,379.0,Online,2021,5,24
4166,Kohl's,2021-05-25,West,California,Los Angeles,Men's Street Footwear,49.0,225,1103.0,562.0,Online,2021,5,25
4167,Kohl's,2021-05-26,West,California,Los Angeles,Men's Athletic Footwear,50.0,243,1215.0,462.0,Online,2021,5,26
4168,Kohl's,2021-05-27,West,California,Los Angeles,Women's Street Footwear,46.0,182,837.0,452.0,Online,2021,5,27
4169,Kohl's,2021-05-28,West,California,Los Angeles,Women's Athletic Footwear,49.0,210,1029.0,515.0,Online,2021,5,28
4170,Kohl's,2021-05-29,West,California,Los Angeles,Men's Apparel,55.0,156,858.0,558.0,Online,2021,5,29
4171,Kohl's,2021-05-30,West,California,Los Angeles,Women's Apparel,59.0,196,1156.0,405.0,Online,2021,5,30
4172,Foot Locker,2021-05-31,West,California,Los Angeles,Men's Street Footwear,44.0,124,546.0,284.0,Online,2021,5,31
4173,Foot Locker,2021-06-01,West,California,Los Angeles,Men's Athletic Footwear,41.0,77,316.0,145.0,Online,2021,6,1
4174,Foot Locker,2021-06-02,West,California,Los Angeles,Women's Street Footwear,32.0,83,266.0,125.0,Online,2021,6,2
4175,Foot Locker,2021-06-03,West,California,Los Angeles,Women's Athletic Footwear,37.0,34,126.0,65.0,Online,2021,6,3
4176,Foot Locker,2021-06-04,Midwest,Illinois,Chicago,Men's Apparel,53.0,47,249.0,122.0,Online,2021,6,4
4177,Foot Locker,2021-06-05,Midwest,Illinois,Chicago,Women's Apparel,41.0,69,283.0,170.0,Online,2021,6,5
4178,Foot Locker,2021-06-06,Midwest,Illinois,Chicago,Men's Street Footwear,44.0,158,695.0,355.0,Online,2021,6,6
4179,Foot Locker,2021-06-07,Midwest,Illinois,Chicago,Men's Athletic Footwear,43.0,51,219.0,103.0,Online,2021,6,7
4180,Foot Locker,2021-06-08,Midwest,Illinois,Chicago,Women's Street Footwear,32.0,61,195.0,90.0,Online,2021,6,8
4181,Foot Locker,2021-06-09,Midwest,Illinois,Chicago,Women's Athletic Footwear,39.0,28,109.0,58.0,Online,2021,6,9
4182,Foot Locker,2021-06-10,Midwest,Illinois,Chicago,Men's Apparel,50.0,44,220.0,103.0,Online,2021,6,10
4183,Foot Locker,2021-06-11,Midwest,Illinois,Chicago,Women's Apparel,43.0,77,331.0,215.0,Online,2021,6,11
4184,Foot Locker,2021-06-12,Midwest,Illinois,Chicago,Men's Street Footwear,47.0,144,677.0,372.0,Online,2021,6,12
4185,Foot Locker,2021-06-13,Midwest,Illinois,Chicago,Men's Athletic Footwear,46.0,60,276.0,132.0,Online,2021,6,13
4186,Foot Locker,2021-06-14,Midwest,Illinois,Chicago,Women's Street Footwear,37.0,68,252.0,113.0,Online,2021,6,14
4187,Foot Locker,2021-06-15,Midwest,Illinois,Chicago,Women's Athletic Footwear,41.0,19,78.0,41.0,Online,2021,6,15
4188,Foot Locker,2021-06-16,Midwest,Illinois,Chicago,Men's Apparel,56.0,38,213.0,100.0,Online,2021,6,16
4189,Foot Locker,2021-06-17,Midwest,Illinois,Chicago,Women's Apparel,45.0,63,284.0,179.0,Online,2021,6,17
4190,Foot Locker,2021-06-18,Midwest,Illinois,Chicago,Men's Street Footwear,48.0,122,586.0,305.0,Online,2021,6,18
4191,Foot Locker,2021-06-19,Midwest,Illinois,Chicago,Men's Athletic Footwear,48.0,44,211.0,97.0,Online,2021,6,19
4192,Foot Locker,2021-06-20,Midwest,Illinois,Chicago,Women's Street Footwear,36.0,42,151.0,73.0,Online,2021,6,20
4193,Foot Locker,2021-06-21,Midwest,Illinois,Chicago,Women's Athletic Footwear,44.0,20,88.0,44.0,Online,2021,6,21
4194,Foot Locker,2021-06-22,Midwest,Illinois,Chicago,Men's Apparel,54.0,28,151.0,71.0,Online,2021,6,22
4195,Foot Locker,2021-06-23,Midwest,Illinois,Chicago,Women's Apparel,49.0,65,319.0,191.0,Online,2021,6,23
4196,Foot Locker,2021-06-24,Midwest,Illinois,Chicago,Men's Street Footwear,58.0,134,777.0,420.0,Online,2021,6,24
4197,Foot Locker,2021-06-25,Midwest,Illinois,Chicago,Men's Athletic Footwear,53.0,54,286.0,129.0,Online,2021,6,25
4198,Foot Locker,2021-06-26,Midwest,Illinois,Chicago,Women's Street Footwear,49.0,44,216.0,99.0,Online,2021,6,26
4199,Foot Locker,2021-06-27,Midwest,Illinois,Chicago,Women's Athletic Footwear,48.0,28,134.0,71.0,Online,2021,6,27
4200,Foot Locker,2021-06-28,Midwest,Illinois,Chicago,Men's Apparel,59.0,35,207.0,95.0,Online,2021,6,28
4201,Foot Locker,2021-06-29,Midwest,Illinois,Chicago,Women's Apparel,64.0,63,403.0,242.0,Online,2021,6,29
4202,Foot Locker,2021-06-30,Midwest,Illinois,Chicago,Men's Street Footwear,46.0,135,621.0,342.0,Online,2021,6,30
4203,Foot Locker,2021-07-01,Midwest,Illinois,Chicago,Men's Athletic Footwear,43.0,63,271.0,122.0,Online,2021,7,1
4204,Foot Locker,2021-07-02,Midwest,Illinois,Chicago,Women's Street Footwear,39.0,54,211.0,95.0,Online,2021,7,2
4205,Foot Locker,2021-07-03,Midwest,Illinois,Chicago,Women's Athletic Footwear,38.0,47,179.0,95.0,Online,2021,7,3
4206,Foot Locker,2021-07-04,Midwest,Illinois,Chicago,Men's Apparel,46.0,51,235.0,117.0,Online,2021,7,4
4207,Foot Locker,2021-07-05,Midwest,Illinois,Chicago,Women's Apparel,51.0,105,536.0,337.0,Online,2021,7,5
4208,Foot Locker,2021-07-06,Midwest,Illinois,Chicago,Men's Street Footwear,47.0,161,757.0,393.0,Online,2021,7,6
4209,Foot Locker,2021-07-07,Midwest,Illinois,Chicago,Men's Athletic Footwear,43.0,81,348.0,157.0,Online,2021,7,7
4210,Foot Locker,2021-07-08,Midwest,Illinois,Chicago,Women's Street Footwear,36.0,65,234.0,105.0,Online,2021,7,8
4211,Foot Locker,2021-07-09,Midwest,Illinois,Chicago,Women's Athletic Footwear,39.0,50,195.0,105.0,Online,2021,7,9
4212,Foot Locker,2021-07-10,Midwest,Illinois,Chicago,Men's Apparel,47.0,56,263.0,121.0,Online,2021,7,10
4213,Foot Locker,2021-07-11,Midwest,Illinois,Chicago,Women's Apparel,54.0,120,648.0,395.0,Online,2021,7,11
4214,Foot Locker,2021-07-12,Midwest,Illinois,Chicago,Men's Street Footwear,49.0,149,730.0,372.0,Online,2021,7,12
4215,Foot Locker,2021-07-13,Midwest,Illinois,Chicago,Men's Athletic Footwear,41.0,94,385.0,177.0,Online,2021,7,13
4216,Foot Locker,2021-07-14,Midwest,Illinois,Chicago,Women's Street Footwear,38.0,75,285.0,140.0,Online,2021,7,14
4217,Foot Locker,2021-07-15,Midwest,Illinois,Chicago,Women's Athletic Footwear,37.0,63,233.0,117.0,Online,2021,7,15
4218,Foot Locker,2021-07-16,Midwest,Illinois,Chicago,Men's Apparel,49.0,50,245.0,123.0,Online,2021,7,16
4219,Foot Locker,2021-07-17,Midwest,Illinois,Chicago,Women's Apparel,50.0,94,470.0,306.0,Online,2021,7,17
4220,Foot Locker,2021-07-18,Midwest,Illinois,Chicago,Men's Street Footwear,47.0,135,635.0,317.0,Online,2021,7,18
4221,Foot Locker,2021-07-19,Midwest,Illinois,Chicago,Men's Athletic Footwear,41.0,84,344.0,169.0,Online,2021,7,19
4222,Foot Locker,2021-07-20,Midwest,Illinois,Chicago,Women's Street Footwear,36.0,60,216.0,102.0,Online,2021,7,20
4223,Foot Locker,2021-07-21,Midwest,Illinois,Chicago,Women's Athletic Footwear,36.0,44,158.0,84.0,Online,2021,7,21
4224,Foot Locker,2021-07-22,Midwest,Illinois,Chicago,Men's Apparel,49.0,49,240.0,110.0,Online,2021,7,22
4225,Foot Locker,2021-07-23,Midwest,Illinois,Chicago,Women's Apparel,53.0,73,387.0,248.0,Online,2021,7,23
4226,Foot Locker,2021-07-24,Midwest,Illinois,Chicago,Men's Street Footwear,56.0,115,644.0,354.0,Online,2021,7,24
4227,Foot Locker,2021-07-25,Midwest,Illinois,Chicago,Men's Athletic Footwear,49.0,75,368.0,180.0,Online,2021,7,25
4228,Foot Locker,2021-07-26,Midwest,Illinois,Chicago,Women's Street Footwear,48.0,39,187.0,84.0,Online,2021,7,26
4229,Foot Locker,2021-07-27,Midwest,Illinois,Chicago,Women's Athletic Footwear,47.0,33,155.0,79.0,Online,2021,7,27
4230,Foot Locker,2021-07-28,Midwest,Illinois,Chicago,Men's Apparel,56.0,33,185.0,87.0,Online,2021,7,28
4231,Foot Locker,2021-07-29,Midwest,Illinois,Chicago,Women's Apparel,60.0,65,390.0,234.0,Online,2021,7,29
4232,Foot Locker,2021-07-30,Midwest,Illinois,Chicago,Men's Street Footwear,55.0,112,616.0,333.0,Online,2021,7,30
4233,Foot Locker,2021-07-31,Midwest,Illinois,Chicago,Men's Athletic Footwear,46.0,65,299.0,141.0,Online,2021,7,31
4234,Foot Locker,2021-08-01,Midwest,Illinois,Chicago,Women's Street Footwear,48.0,49,235.0,111.0,Online,2021,8,1
4235,Foot Locker,2021-08-02,Midwest,Illinois,Chicago,Women's Athletic Footwear,46.0,53,244.0,129.0,Online,2021,8,2
4236,Foot Locker,2021-08-03,Midwest,Illinois,Chicago,Men's Apparel,56.0,41,230.0,115.0,Online,2021,8,3
4237,Foot Locker,2021-08-04,Midwest,Illinois,Chicago,Women's Apparel,61.0,65,397.0,238.0,Online,2021,8,4
4238,Foot Locker,2021-08-05,Midwest,Illinois,Chicago,Men's Street Footwear,57.0,150,855.0,470.0,Online,2021,8,5
4239,Foot Locker,2021-08-06,Midwest,Illinois,Chicago,Men's Athletic Footwear,46.0,75,345.0,166.0,Online,2021,8,6
4240,Foot Locker,2021-08-07,Midwest,Illinois,Chicago,Women's Street Footwear,46.0,75,345.0,169.0,Online,2021,8,7
4241,Foot Locker,2021-08-08,Midwest,Illinois,Chicago,Women's Athletic Footwear,49.0,54,265.0,140.0,Online,2021,8,8
4242,Foot Locker,2021-08-09,Midwest,Illinois,Chicago,Men's Apparel,59.0,58,342.0,154.0,Online,2021,8,9
4243,Foot Locker,2021-08-10,Midwest,Illinois,Chicago,Women's Apparel,64.0,81,518.0,327.0,Online,2021,8,10
4244,Sports Direct,2021-08-11,Midwest,Illinois,Chicago,Men's Street Footwear,20.0,189,378.0,151.0,Online,2021,8,11
4245,Sports Direct,2021-08-12,Midwest,Illinois,Chicago,Men's Athletic Footwear,28.0,196,549.0,220.0,Online,2021,8,12
4246,Sports Direct,2021-08-13,Midwest,Illinois,Chicago,Women's Street Footwear,27.0,158,427.0,175.0,Online,2021,8,13
4247,Sports Direct,2021-08-14,Midwest,Illinois,Chicago,Women's Athletic Footwear,34.0,152,517.0,264.0,Online,2021,8,14
4248,Sports Direct,2021-08-15,South,Texas,Dallas,Men's Apparel,37.0,94,348.0,122.0,Online,2021,8,15
4249,Sports Direct,2021-08-16,South,Texas,Dallas,Women's Apparel,33.0,147,485.0,267.0,Online,2021,8,16
4250,Sports Direct,2021-08-17,South,Texas,Dallas,Men's Street Footwear,23.0,176,405.0,174.0,Online,2021,8,17
4251,Sports Direct,2021-08-18,South,Texas,Dallas,Men's Athletic Footwear,32.0,163,522.0,209.0,Online,2021,8,18
4252,Sports Direct,2021-08-19,South,Texas,Dallas,Women's Street Footwear,34.0,119,405.0,174.0,Online,2021,8,19
4253,Sports Direct,2021-08-20,South,Texas,Dallas,Women's Athletic Footwear,32.0,128,410.0,217.0,Online,2021,8,20
4254,Sports Direct,2021-08-21,South,Texas,Dallas,Men's Apparel,38.0,75,285.0,100.0,Online,2021,8,21
4255,Sports Direct,2021-08-22,South,Texas,Dallas,Women's Apparel,32.0,140,448.0,251.0,Online,2021,8,22
4256,Sports Direct,2021-08-23,South,Texas,Dallas,Men's Street Footwear,29.0,182,528.0,264.0,Online,2021,8,23
4257,Sports Direct,2021-08-24,South,Texas,Dallas,Men's Athletic Footwear,39.0,169,659.0,330.0,Online,2021,8,24
4258,Sports Direct,2021-08-25,South,Texas,Dallas,Women's Street Footwear,28.0,145,406.0,191.0,Online,2021,8,25
4259,Sports Direct,2021-08-26,South,Texas,Dallas,Women's Athletic Footwear,32.0,116,371.0,212.0,Online,2021,8,26
4260,Sports Direct,2021-08-27,South,Texas,Dallas,Men's Apparel,38.0,81,308.0,139.0,Online,2021,8,27
4261,Sports Direct,2021-08-28,South,Texas,Dallas,Women's Apparel,32.0,135,432.0,272.0,Online,2021,8,28
4262,Sports Direct,2021-08-29,South,Texas,Dallas,Men's Street Footwear,18.0,182,328.0,147.0,Online,2021,8,29
4263,Sports Direct,2021-08-30,South,Texas,Dallas,Men's Athletic Footwear,28.0,175,490.0,235.0,Online,2021,8,30
4264,Sports Direct,2021-08-31,South,Texas,Dallas,Women's Street Footwear,25.0,152,380.0,186.0,Online,2021,8,31
4265,Sports Direct,2021-09-01,South,Texas,Dallas,Women's Athletic Footwear,29.0,128,371.0,219.0,Online,2021,9,1
4266,Sports Direct,2021-09-02,South,Texas,Dallas,Men's Apparel,34.0,85,289.0,116.0,Online,2021,9,2
4267,Sports Direct,2021-09-03,South,Texas,Dallas,Women's Apparel,29.0,156,452.0,280.0,Online,2021,9,3
4268,Sports Direct,2021-09-04,South,Texas,Dallas,Men's Street Footwear,19.0,195,371.0,185.0,Online,2021,9,4
4269,Sports Direct,2021-09-05,South,Texas,Dallas,Men's Athletic Footwear,29.0,194,563.0,276.0,Online,2021,9,5
4270,Sports Direct,2021-09-06,South,Texas,Dallas,Women's Street Footwear,24.0,175,420.0,197.0,Online,2021,9,6
4271,Sports Direct,2021-09-07,South,Texas,Dallas,Women's Athletic Footwear,34.0,154,524.0,314.0,Online,2021,9,7
4272,Sports Direct,2021-09-08,South,Texas,Dallas,Men's Apparel,49.0,131,642.0,289.0,Online,2021,9,8
4273,Sports Direct,2021-09-09,South,Texas,Dallas,Women's Apparel,43.0,224,963.0,626.0,Online,2021,9,9
4274,Sports Direct,2021-09-10,South,Texas,Dallas,Men's Street Footwear,41.0,224,918.0,413.0,Online,2021,9,10
4275,Sports Direct,2021-09-11,South,Texas,Dallas,Men's Athletic Footwear,49.0,200,980.0,470.0,Online,2021,9,11
4276,Sports Direct,2021-09-12,South,Texas,Dallas,Women's Street Footwear,44.0,176,774.0,364.0,Online,2021,9,12
4277,Sports Direct,2021-09-13,South,Texas,Dallas,Women's Athletic Footwear,43.0,174,748.0,412.0,Online,2021,9,13
4278,Sports Direct,2021-09-14,South,Texas,Dallas,Men's Apparel,45.0,145,653.0,281.0,Online,2021,9,14
4279,Sports Direct,2021-09-15,South,Texas,Dallas,Women's Apparel,53.0,263,1394.0,878.0,Online,2021,9,15
4280,Sports Direct,2021-09-16,South,Texas,Dallas,Men's Street Footwear,41.0,231,947.0,492.0,Online,2021,9,16
4281,Sports Direct,2021-09-17,South,Texas,Dallas,Men's Athletic Footwear,48.0,215,1032.0,557.0,Online,2021,9,17
4282,Sports Direct,2021-09-18,South,Texas,Dallas,Women's Street Footwear,44.0,254,1118.0,615.0,Online,2021,9,18
4283,Sports Direct,2021-09-19,South,Texas,Dallas,Women's Athletic Footwear,43.0,150,645.0,393.0,Online,2021,9,19
4284,Sports Direct,2021-09-20,South,Texas,Dallas,Men's Apparel,47.0,167,785.0,361.0,Online,2021,9,20
4285,Sports Direct,2021-09-21,South,Texas,Dallas,Women's Apparel,54.0,255,1377.0,923.0,Online,2021,9,21
4286,Sports Direct,2021-09-22,South,Texas,Dallas,Men's Street Footwear,49.0,208,1019.0,520.0,Online,2021,9,22
4287,Sports Direct,2021-09-23,South,Texas,Dallas,Men's Athletic Footwear,53.0,208,1102.0,551.0,Online,2021,9,23
4288,Sports Direct,2021-09-24,South,Texas,Dallas,Women's Street Footwear,46.0,273,1256.0,691.0,Online,2021,9,24
4289,Sports Direct,2021-09-25,South,Texas,Dallas,Women's Athletic Footwear,47.0,147,691.0,449.0,Online,2021,9,25
4290,Sports Direct,2021-09-26,South,Texas,Dallas,Men's Apparel,53.0,142,753.0,361.0,Online,2021,9,26
4291,Sports Direct,2021-09-27,South,Texas,Dallas,Women's Apparel,56.0,233,1305.0,913.0,Online,2021,9,27
4292,Sports Direct,2021-09-28,South,Texas,Dallas,Men's Street Footwear,53.0,181,959.0,528.0,Online,2021,9,28
4293,Sports Direct,2021-09-29,South,Texas,Dallas,Men's Athletic Footwear,54.0,176,950.0,485.0,Online,2021,9,29
4294,Sports Direct,2021-09-30,South,Texas,Dallas,Women's Street Footwear,59.0,203,1198.0,635.0,Online,2021,9,30
4295,Sports Direct,2021-10-01,South,Texas,Dallas,Women's Athletic Footwear,56.0,126,706.0,459.0,Online,2021,10,1
4296,Sports Direct,2021-10-02,South,Texas,Dallas,Men's Apparel,53.0,135,716.0,351.0,Online,2021,10,2
4297,Sports Direct,2021-10-03,South,Texas,Dallas,Women's Apparel,48.0,203,974.0,682.0,Online,2021,10,3
4298,Sports Direct,2021-10-04,South,Texas,Dallas,Men's Street Footwear,39.0,156,608.0,304.0,Online,2021,10,4
4299,Sports Direct,2021-10-05,South,Texas,Dallas,Men's Athletic Footwear,38.0,169,642.0,328.0,Online,2021,10,5
4300,Sports Direct,2021-10-06,South,Texas,Dallas,Women's Street Footwear,41.0,144,590.0,307.0,Online,2021,10,6
4301,Sports Direct,2021-10-07,South,Texas,Dallas,Women's Athletic Footwear,41.0,111,455.0,273.0,Online,2021,10,7
4302,Sports Direct,2021-10-08,South,Texas,Dallas,Men's Apparel,36.0,100,360.0,162.0,Online,2021,10,8
4303,Sports Direct,2021-10-09,South,Texas,Dallas,Women's Apparel,45.0,161,725.0,507.0,Online,2021,10,9
4304,Sports Direct,2021-10-10,South,Texas,Dallas,Men's Street Footwear,38.0,181,688.0,378.0,Online,2021,10,10
4305,Sports Direct,2021-10-11,South,Texas,Dallas,Men's Athletic Footwear,37.0,218,807.0,403.0,Online,2021,10,11
4306,Sports Direct,2021-10-12,South,Texas,Dallas,Women's Street Footwear,63.0,176,1109.0,610.0,Online,2021,10,12
4307,Sports Direct,2021-10-13,South,Texas,Dallas,Women's Athletic Footwear,59.0,145,856.0,530.0,Online,2021,10,13
4308,Sports Direct,2021-10-14,South,Texas,Dallas,Men's Apparel,56.0,138,773.0,371.0,Online,2021,10,14
4309,Sports Direct,2021-10-15,South,Texas,Dallas,Women's Apparel,67.0,176,1179.0,766.0,Online,2021,10,15
4310,Sports Direct,2021-10-16,South,Texas,Dallas,Men's Street Footwear,59.0,223,1316.0,710.0,Online,2021,10,16
4311,Sports Direct,2021-10-17,South,Texas,Dallas,Men's Athletic Footwear,56.0,231,1294.0,673.0,Online,2021,10,17
4312,Sports Direct,2021-10-18,South,Texas,Dallas,Women's Street Footwear,62.0,189,1172.0,633.0,Online,2021,10,18
4313,Sports Direct,2021-10-19,South,Texas,Dallas,Women's Athletic Footwear,59.0,173,1021.0,633.0,Online,2021,10,19
4314,Sports Direct,2021-10-20,South,Texas,Dallas,Men's Apparel,58.0,158,916.0,458.0,Online,2021,10,20
4315,Sports Direct,2021-10-21,South,Texas,Dallas,Women's Apparel,65.0,233,1515.0,1000.0,Online,2021,10,21
4316,Foot Locker,2021-10-22,South,Texas,Dallas,Men's Street Footwear,44.0,111,488.0,342.0,Online,2021,10,22
4317,Foot Locker,2021-10-23,South,Texas,Dallas,Men's Athletic Footwear,41.0,68,279.0,131.0,Online,2021,10,23
4318,Foot Locker,2021-10-24,South,Texas,Dallas,Women's Street Footwear,33.0,56,185.0,94.0,Online,2021,10,24
4319,Foot Locker,2021-10-25,South,Texas,Dallas,Women's Athletic Footwear,38.0,19,72.0,37.0,Online,2021,10,25
4320,Foot Locker,2021-10-26,Northeast,Pennsylvania,Philadelphia,Men's Apparel,54.0,36,194.0,87.0,Online,2021,10,26
4321,Foot Locker,2021-10-27,Northeast,Pennsylvania,Philadelphia,Women's Apparel,43.0,61,262.0,115.0,Online,2021,10,27
4322,Foot Locker,2021-10-28,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,42.0,119,500.0,335.0,Online,2021,10,28
4323,Foot Locker,2021-10-29,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,44.0,35,154.0,74.0,Online,2021,10,29
4324,Foot Locker,2021-10-30,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,34.0,46,156.0,81.0,Online,2021,10,30
4325,Foot Locker,2021-10-31,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,39.0,13,51.0,26.0,Online,2021,10,31
4326,Foot Locker,2021-11-01,Northeast,Pennsylvania,Philadelphia,Men's Apparel,51.0,36,184.0,84.0,Online,2021,11,1
4327,Foot Locker,2021-11-02,Northeast,Pennsylvania,Philadelphia,Women's Apparel,44.0,68,299.0,135.0,Online,2021,11,2
4328,Foot Locker,2021-11-03,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,49.0,120,588.0,412.0,Online,2021,11,3
4329,Foot Locker,2021-11-04,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,47.0,38,179.0,88.0,Online,2021,11,4
4330,Foot Locker,2021-11-05,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,36.0,51,184.0,99.0,Online,2021,11,5
4331,Foot Locker,2021-11-06,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43.0,8,34.0,18.0,Online,2021,11,6
4332,Foot Locker,2021-11-07,Northeast,Pennsylvania,Philadelphia,Men's Apparel,58.0,20,116.0,46.0,Online,2021,11,7
4333,Foot Locker,2021-11-08,Northeast,Pennsylvania,Philadelphia,Women's Apparel,47.0,44,207.0,72.0,Online,2021,11,8
4334,Foot Locker,2021-11-09,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,46.0,122,561.0,354.0,Online,2021,11,9
4335,Foot Locker,2021-11-10,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,45.0,45,203.0,85.0,Online,2021,11,10
4336,Foot Locker,2021-11-11,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,38.0,38,144.0,66.0,Online,2021,11,11
4337,Foot Locker,2021-11-12,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,42.0,20,84.0,39.0,Online,2021,11,12
4338,Foot Locker,2021-11-13,Northeast,Pennsylvania,Philadelphia,Men's Apparel,55.0,22,121.0,51.0,Online,2021,11,13
